Feature	Gain	Cover	Frequency
DC.DAC.USAL.CD	8.80546399933157e-05	0.000504782115555015	0.000720036656411599
SE.SEC.ENRR.FE_rank	8.46892855045672e-05	0.000351445403351636	0.0003927472671336
SE.TER.ENRR_delta1	8.3373566968578e-05	0.00275098937294649	0.002291025724946
IT.CEL.SETS.P2_avg2	8.24579933006881e-05	0.000191085635627492	0.0002618315114224
SP.POP.0014.MA.ZS_lag1	8.24198272734402e-05	4.68203701384361e-05	0.0001309157557112
SP.POP.7579.FE.5Y_delta1	7.83978790618233e-05	0.00620282116140269	0.0039929305491916
NV.AGR.TOTL.CN_delta1	7.75104194168451e-05	0.000984690909473985	0.000720036656411599
SP.POP.5054.FE.5Y_lag1	7.74541627747412e-05	0.00923590326443326	0.00484388296131439
IT.CEL.SETS.P2_min2	7.64595617988627e-05	0.000143387383548961	0.0001963736335668
NY.GSR.NFCY.CN_delta1	7.63273869923399e-05	0.00167090195931544	0.0014400733128232
EN.GHG.CH4.WA.MT.CE.AR5_avg2	7.5973829757251e-05	2.19470485023919e-05	6.54578778555999e-05
TX.VAL.MRCH.R1.ZS_lag1	7.32165562092662e-05	0.000364613632453071	0.000523663022844799
DC.DAC.USAL.CD_rank	7.20289828059307e-05	0.000638220170449558	0.0004582051449892
SP.POP.5559.MA.5Y	7.0512598918178e-05	0.0042234900138003	0.002291025724946
SP.POP.GROW_lag1	6.99217455802815e-05	0.000425187486319673	0.000589120900700399
SP.POP.3034.FE.5Y_delta1	6.9727169179565e-05	0.000960402842464671	0.000981868167833999
TM.VAL.MRCH.R4.ZS	6.87659993938765e-05	0.000218592603083824	0.0003927472671336
SH.DYN.MORT	6.79566026989393e-05	0.000282385357397443	0.000327289389278
NV.IND.TOTL.CN_isNA_rank	6.63818192775059e-05	0.00375499368510258	0.0028146887477908
SP.POP.0509.MA.5Y_rank	6.61317000386885e-05	0.0001624081589177	0.000327289389278
BM.TRF.PWKR.CD.DT_avg2	6.56611397484732e-05	0.000134901191461369	0.0001309157557112
SG.LAW.INDX	6.53676203586484e-05	0.000143972638175691	0.000327289389278
BX.PEF.TOTL.CD.WD_avg2	6.48148405249298e-05	0.00109003674228547	0.000916410289978399
SP.RUR.TOTL.ZG	6.3384787895269e-05	0.00049834431466098	0.000523663022844799
NY.ADJ.DRES.GN.ZS	6.03159139141375e-05	0.000321597417388383	0.0004582051449892
NY.ADJ.DFOR.CD_rank	6.00791261715277e-05	4.18457058112273e-05	0.0001309157557112
TX.VAL.MRCH.OR.ZS	5.89406796012331e-05	0.000121147707733204	0.000327289389278
TM.VAL.INSF.ZS.WT	5.84814567399647e-05	0.000240539651586216	0.0002618315114224
TX.VAL.MRCH.R6.ZS_rank	5.79330175590166e-05	3.57005322305575e-05	0.0001309157557112
FM.AST.DOMS.CN_isNA_rank	5.50078605502054e-05	0.000270387637549469	0.000720036656411599
SP.POP.6064.MA.5Y_delta1	5.05049848302983e-05	0.00174288827840329	0.0017019048242456
EN.GHG.CO2.BU.MT.CE.AR5_avg2	4.92561791109395e-05	1.19977198479743e-05	6.54578778555999e-05
BM.GSR.TRVL.ZS_ratiomax2	4.89201627682286e-05	0.000881686095169425	0.0004582051449892
FM.AST.NFRG.CN	4.87942220954096e-05	0.000669238665666271	0.000850952412122799
SE.SEC.ENRL.GC.FE.ZS_delta1	4.85992568517424e-05	0.000352323285291732	0.0004582051449892
NY.ADJ.AEDU.GN.ZS_delta1	4.84164142865818e-05	0.0128238067536043	0.00883681351050599
SP.RUR.TOTL.ZG_lag1	4.84088900394653e-05	0.000178210033839423	0.000327289389278
NE.RSB.GNFS.CN_delta1	4.8271373444607e-05	0.00175517862556462	0.000981868167833999
TM.VAL.MRCH.R4.ZS_lag1	4.81650060573423e-05	0.000193426654134414	0.000523663022844799
TX.VAL.FUEL.ZS.UN_lag1	4.62488390408513e-05	0.000482249812425892	0.000589120900700399
IS.AIR.GOOD.MT.K1	4.48172359877859e-05	0.00250840133016672	0.0013746154349676
SE.PRM.AGES_rank	4.4226488155449e-05	0.000165919686678083	0.0004582051449892
SP.URB.GROW	4.40367129454764e-05	0.000395046873043055	0.000523663022844799
SM.POP.RHCR.EO_lag1	4.25072319814856e-05	0.000309892324853774	0.0002618315114224
AG.PRD.CROP.XD_lag1	4.23622359482287e-05	0.00017528376070577	0.000327289389278
SP.POP.6064.FE.5Y	4.11313724714828e-05	0.000926458074114305	0.000785494534267199
BX.GSR.TRVL.ZS	4.1016647300228e-05	0.000484005576306084	0.000785494534267199
SP.DYN.IMRT.MA.IN	4.0493505836234e-05	1.98986573088354e-05	6.54578778555999e-05
BX.GSR.CMCP.ZS	4.04083309714624e-05	0.000174991133392405	0.000327289389278
urban_x_oop_rank	4.03111845439674e-05	0.00290432608514987	0.0015709890685344
TX.VAL.MRCH.AL.ZS_delta1	3.96576107503214e-05	0.000722204209385377	0.0010473260456896
SH.DYN.MORT.FE	3.73631490784409e-05	0.000372514569913932	0.000327289389278
EG.USE.PCAP.KG.OE_tend2	3.68260240130937e-05	0.00240481126123543	0.0018328205799568
BX.GSR.TRVL.ZS_lag1	3.65002343064089e-05	0.000220348366964015	0.0002618315114224
NE.EXP.GNFS.ZS_lag1	3.63108159453411e-05	0.000482249812425892	0.000589120900700399
DC.DAC.DEUL.CD	3.59688555182685e-05	0.000345885484397697	0.0004582051449892
NE.CON.GOVT.ZS	3.51752443123422e-05	0.000236442869199102	0.0002618315114224
SE.PRM.ENRR.MA_delta1	3.51101143465725e-05	0.000343544465890775	0.0004582051449892
NE.EXP.GNFS.KD_isNA_rank	3.49788431988728e-05	0.000290871549485034	0.0003927472671336
IT.MLT.MAIN_tend2	3.48839797755375e-05	0.000596081837324965	0.000785494534267199
BM.KLT.DINV.WD.GD.ZS_max2	3.48586282072338e-05	0.00062154041358774	0.000654578778555999
BM.GSR.FCTY.CD_tend2	3.37822786719024e-05	0.00205629213101744	0.0017673627021012
SP.DYN.TFRT.IN_delta1	3.27883549554276e-05	0.00144879782847123	0.0017019048242456
SM.POP.RHCR.EO	3.26172508531787e-05	0.000428699014080056	0.0004582051449892
BM.GSR.MRCH.CD_isNA_rank	3.20571488695283e-05	0.000385390171702002	0.000654578778555999
PA.NUS.ATLS	3.05275135862883e-05	4.38940970047839e-05	0.0001309157557112
SP.POP.7579.MA.5Y_rank	2.9923933633048e-05	0.000603690147472461	0.000589120900700399
TM.VAL.MANF.ZS.UN_rank	2.91136347925205e-05	2.66290855162355e-05	0.0001309157557112
SE.TER.ENRR_lag1	2.90597090071892e-05	0.000964499624851784	0.000981868167833999
NY.GDP.PCAP.CN_delta1	2.85846717499026e-05	0.000840133016671563	0.000523663022844799
SP.RUR.TOTL.ZG_delta1	2.85559681555898e-05	0.000139875855788578	0.0003927472671336
AG.LND.AGRI.K2_ratioavg2	2.82257260000702e-05	0.00646325947029774	0.0038620147934804
SE.PRM.ENRL_lag1	2.82162207064691e-05	8.48619208759155e-05	0.0002618315114224
NE.EXP.GNFS.CN_delta1	2.82145200954298e-05	0.00119508994778358	0.000720036656411599
NE.CON.TOTL.KD_tend2	2.81299780382929e-05	0.000539312138532111	0.000589120900700399
EN.GHG.CH4.BU.MT.CE.AR5_rank	2.81256772886546e-05	3.10184952167139e-05	6.54578778555999e-05
TX.VAL.AGRI.ZS.UN_lag1	2.79657705644901e-05	0.000196938181894797	0.000327289389278
BX.GRT.EXTA.CD.WD_rank	2.7879949985855e-05	0.00291017863141717	0.00163644694639
SE.PRM.ENRR.FE_rank	2.74674092347183e-05	8.48619208759155e-05	0.0002618315114224
BX.GSR.TRVL.ZS_ratiomax2	2.73755413576161e-05	1.66797568618179e-05	6.54578778555999e-05
NE.GDI.FTOT.ZS_delta1	2.72974471266706e-05	0.000210399038309597	0.0004582051449892
NY.ADJ.DKAP.GN.ZS_delta1	2.7175582010495e-05	0.00057003800643546	0.001309157557112
NY.GDP.PETR.RT.ZS	2.71341258376209e-05	0.000309307070227044	0.0003927472671336
TM.VAL.MRCH.R5.ZS_lag1	2.70732371727739e-05	0.000114417279525803	0.0001963736335668
SP.POP.7074.FE.5Y_delta1	2.70432029015674e-05	0.00263686472073405	0.001963736335668
SP.RUR.TOTL.ZS_delta1	2.70402023899303e-05	0.00107423486736374	0.0012436996792564
SP.DYN.LE00.MA.IN_delta1	2.57965206546192e-05	0.000754393213855552	0.000785494534267199
IT.MLT.MAIN.P2_isNA_rank	2.56814093851445e-05	9.21776037100461e-05	0.0002618315114224
DT.ODA.ODAT.CD_isNA_rank	2.56187760677519e-05	0.0013741778635631	0.001309157557112
TM.VAL.MRCH.R2.ZS	2.52854594654836e-05	0.000206009628609119	0.0004582051449892
SP.POP.5559.FE.5Y_lag1	2.51844440628668e-05	0.00148742463383544	0.000785494534267199
SP.POP.0509.FE.5Y_lag1	2.50263784721928e-05	0.00116904611689408	0.000589120900700399
FM.LBL.BMNY.GD.ZS_tend2	2.48794449918411e-05	0.00154829111501541	0.0015709890685344
BX.GSR.FCTY.CD	2.4735846706599e-05	0.000213617938756615	0.000327289389278
SE.PRM.ENRL	2.46532079908471e-05	0.000157726121903857	0.0004582051449892
BX.KLT.DINV.WD.GD.ZS_max2	2.44623413531466e-05	0.000139875855788578	0.000327289389278
TM.VAL.TRVL.ZS.WT	2.41229492808301e-05	0.00119187104733656	0.0011127839235452
NY.ADJ.DMIN.CD_isNA_rank	2.38549140763226e-05	0.000700257160882985	0.0010473260456896
FM.AST.NFRG.CN_isNA_rank	2.33845495890715e-05	0.00080296934787418	0.001309157557112
BM.GSR.TRAN.ZS_avg2	2.31131361999861e-05	0.00021391056606998	0.0002618315114224
FM.AST.DOMS.CN_min2	2.24760030517996e-05	9.94932865441768e-05	0.0001309157557112
BX.GSR.TRVL.ZS_ratioavg2	2.23888689687163e-05	0.000289701040231574	0.000589120900700399
MS.MIL.XPND.CD	2.21934095837232e-05	0.000684455285961263	0.000589120900700399
NY.ADJ.AEDU.GN.ZS_rank	2.20970749370082e-05	3.04332405899835e-05	0.0001309157557112
SP.DYN.CBRT.IN	2.1595007209776e-05	0.000373392451854028	0.000327289389278
BX.TRF.PWKR.CD.DT	2.12175938854838e-05	0.000317793262314635	0.0004582051449892
BX.TRF.CURR.CD_tend2	2.11206623323445e-05	0.000935236893515262	0.000981868167833999
EN.URB.LCTY.UR.ZS_tend2	2.0905795474686e-05	6.14517358066974e-05	0.0001963736335668
SH.IMM.IDPT_rank	2.06517819609034e-05	0.000172064860258753	0.0002618315114224
TX.VAL.MRCH.HI.ZS_lag1	2.06221485743872e-05	0.000139583228475213	0.0002618315114224
DC.DAC.JPNL.CD_max2	2.06088758635562e-05	6.9937927894289e-05	0.0002618315114224
SP.POP.1519.MA.5Y_delta1	2.05242463568376e-05	0.000284433748591	0.0004582051449892
BX.GRT.EXTA.CD.WD	2.04725314195795e-05	0.000134608564148004	0.0002618315114224
NE.IMP.GNFS.ZS_delta1	2.01085456214225e-05	0.000302869269333009	0.000654578778555999
FI.RES.TOTL.CD_tend2	2.00925695846613e-05	0.000154214594143474	0.000327289389278
FP.CPI.TOTL_rank	1.99825861275282e-05	0.000107979478631768	0.0002618315114224
BX.GSR.CMCP.ZS_tend2	1.98303663686754e-05	0.000462058527803692	0.000981868167833999
BM.GSR.GNFS.CD_isNA_rank	1.97400987861226e-05	0.000351152776038271	0.0004582051449892
IT.CEL.SETS.P2_tend2	1.97131700922206e-05	0.000785411709072266	0.000720036656411599
qaly_proxy_lag1	1.95235498765709e-05	0.00107686851318403	0.000523663022844799
SE.PRM.ENRR.FE_isNA_rank	1.90891634597603e-05	0.000288237903664747	0.000523663022844799
TM.VAL.MRCH.R5.ZS_delta1	1.81526372459685e-05	0.000183769952793362	0.000589120900700399
EN.GHG.CH4.FE.MT.CE.AR5_ratioavg2	1.8133240220052e-05	0.00212359641309144	0.002291025724946
NV.IND.TOTL.CN	1.811481587932e-05	0.00153892704098772	0.0011127839235452
DT.ODA.ODAT.GN.ZS_rank	1.81094319219983e-05	0.000523802890923754	0.0004582051449892
SP.POP.5559.FE.5Y	1.79190768576373e-05	0.00101805042319762	0.000654578778555999
NE.CON.PRVT.KD.ZG_avg2	1.76993082351964e-05	0.00296577782095656	0.0024219414806572
SP.POP.5559.MA.5Y_rank	1.74820266993811e-05	0.00233955537035498	0.0011782418014008
TX.VAL.FOOD.ZS.UN_lag1	1.74724243989638e-05	0.000719277936251725	0.000850952412122799
EG.ELC.FOSL.ZS_ratioavg2	1.73057445971219e-05	0.000146313656682613	0.0002618315114224
SP.POP.2529.MA.5Y_lag1	1.70952755058587e-05	0.000178795288466153	0.0003927472671336
NY.GDP.FCST.CN	1.69367234960744e-05	0.000148362047876169	0.0003927472671336
TM.VAL.MRCH.R2.ZS_delta1	1.67997705013536e-05	0.000661045100892045	0.000981868167833999
TX.VAL.MRCH.R2.ZS_rank	1.64984197285258e-05	1.31682291014352e-05	6.54578778555999e-05
SH.IMM.MEAS	1.63934916882372e-05	6.70116547606367e-05	0.0001963736335668
NV.AGR.TOTL.KD.ZG_delta1	1.63144849882433e-05	0.00187340006016418	0.0017673627021012
SE.PRM.TCHR_rank	1.60378418326886e-05	0.000163578668171161	0.0002618315114224
NY.GDP.FRST.RT.ZS_rank	1.58824124364278e-05	4.85761340186275e-05	0.0001963736335668
MS.MIL.MPRT.KD_lag1	1.57617935504173e-05	0.000256341526507938	0.0003927472671336
IS.AIR.GOOD.MT.K1_tend2	1.55725283198386e-05	0.00429752472408171	0.0027492308699352
SP.POP.3034.FE.5Y_lag1	1.55095569427013e-05	0.000244636433973329	0.0001963736335668
NE.EXP.GNFS.ZS_rank	1.50989390802426e-05	2.7214340142966e-05	0.0001309157557112
NV.IND.MANF.CD	1.49831071402514e-05	0.000163286040857796	0.0003927472671336
EN.GHG.CH4.BU.MT.CE.AR5_ratiomax2	1.49490662564089e-05	0.00505338107450409	0.0034038096484912
AG.YLD.CREL.KG_tend2	1.4718318322036e-05	0.0015029338814438	0.0015709890685344
EN.GHG.N2O.BU.MT.CE.AR5_ratioavg2	1.47128095287683e-05	0.0046981315160787	0.0032074360149244
FS.AST.CGOV.GD.ZS_lag1	1.43617499572417e-05	0.000246684825166885	0.000327289389278
BM.GSR.NFSV.CD_lag1	1.40689843088687e-05	2.10691665622963e-05	6.54578778555999e-05
SE.PRM.ENRL.FE.ZS_lag1	1.38468307391296e-05	0.000119977198479743	0.0002618315114224
TM.VAL.MRCH.R5.ZS	1.38238164152049e-05	0.000290286294858304	0.000523663022844799
SH.DYN.MORT.FE_lag1	1.37483668035697e-05	0.000397095264236611	0.0002618315114224
SP.POP.4549.FE.5Y_delta1	1.37312800058621e-05	0.000962451233658228	0.0010473260456896
SP.POP.6569.MA.5Y_lag1	1.3726574391333e-05	2.7214340142966e-05	6.54578778555999e-05
BM.TRF.PWKR.CD.DT_rank	1.3676224963438e-05	1.28756017880699e-05	6.54578778555999e-05
DC.DAC.CECL.CD_lag1	1.33219877449722e-05	0.000100956423111003	0.000327289389278
MS.MIL.MPRT.KD_ratioavg2	1.32598041153171e-05	0.00170718774617273	0.0015709890685344
AG.LND.ARBL.HA.PC_min2	1.29148376902649e-05	0.000120562453106473	0.0001309157557112
BM.GSR.TOTL.CD_tend2	1.26665924293933e-05	0.000647584244477245	0.000589120900700399
SP.ADO.TFRT_lag1	1.25679574800045e-05	0.00849058149729203	0.00490934083916999
NV.AGR.TOTL.KD.ZG	1.2465154268156e-05	0.00144382316414402	0.0015055311906788
BM.GSR.TRAN.ZS_lag1	1.23424563013726e-05	0.00021332531144325	0.000327289389278
qaly_proxy_delta1	1.22991629496349e-05	0.000398851028116803	0.000327289389278
NE.TRD.GNFS.ZS_lag1	1.21985257226437e-05	0.000280922220830617	0.000523663022844799
EG.ELC.NGAS.ZS_tend2	1.20627563680768e-05	0.000223274640097667	0.000327289389278
SP.DYN.LE00.FE.IN_lag1	1.19893246252942e-05	0.00047259311108484	0.000327289389278
SP.POP.2529.MA.5Y_delta1	1.17554748971389e-05	0.000773413989224292	0.0010473260456896
EN.GHG.CO2.IP.MT.CE.AR5_max2	1.17324384664748e-05	4.59424881983405e-05	6.54578778555999e-05
SP.POP.6569.FE.5Y_lag1	1.15951727021147e-05	5.15024071522797e-05	0.0001309157557112
SH.DYN.NMRT_delta1	1.14000278062383e-05	1.43387383548961e-05	6.54578778555999e-05
NE.GDI.TOTL.ZS_delta1	1.12364944515556e-05	0.000733616674606621	0.000981868167833999
NY.GDP.FRST.RT.ZS_isNA_rank	1.11174148704645e-05	0.000561844441661234	0.0012436996792564
SP.DYN.LE00.IN	1.10931428855795e-05	0.000150117811756361	0.000327289389278
NE.GDI.FTOT.ZS	1.10871946177548e-05	0.000340618192757123	0.000654578778555999
PA.NUS.ATLS_delta1	1.09193764453045e-05	0.000128756017880699	0.0003927472671336
