Feature	Gain	Cover	Frequency
SP.POP.5054.MA.5Y	3.6626591173593e-05	0.00365143872901657	0.00196966712625566
BM.GSR.TRAN.ZS_isNA_rank	3.65677745765622e-05	0.000244668332726995	0.000590900137876699
TX.VAL.MRCH.RS.ZS	3.64166985194454e-05	0.000120353663047525	0.000196966712625566
TX.VAL.MRCH.WR.ZS_delta1	3.56458031484863e-05	0.000347349812339694	0.000853522421377454
BM.TRF.PWKR.CD.DT_tend2	3.5208435509858e-05	0.00220536661553921	0.00164138927187972
BX.GRT.EXTA.CD.WD_rank	3.46029996111686e-05	0.00041316346099353	0.000459588996126321
NV.IND.TOTL.CN	3.42282334959857e-05	0.000895492191637157	0.00052524456700151
TM.VAL.AGRI.ZS.UN_isNA_rank	3.39498949340814e-05	6.73371127430458e-05	0.000196966712625566
BX.GSR.MRCH.CD_ratioavg2	3.29965676901752e-05	0.000240707326095051	0.000459588996126321
SE.SEC.ENRL.GC_rank	3.29700994118111e-05	7.58685116426173e-05	0.000196966712625566
PA.NUS.ATLS	3.16719239614667e-05	8.04389039102448e-05	0.000196966712625566
NE.IMP.GNFS.KD.ZG_delta1	3.06551928976141e-05	0.000188300161426255	0.000459588996126321
FM.AST.DOMS.CN_min2	3.05679481492904e-05	8.80562243562907e-05	6.56555708751888e-05
DT.ODA.ODAT.GN.ZS	3.02188648200448e-05	0.000316271144919826	0.000328277854375944
FM.AST.DOMS.CN_isNA_rank	2.9833352089287e-05	0.000313833602377092	0.000722211279627076
NY.GSR.NFCY.CD_rank	2.95963275057381e-05	0.000272700071968444	0.000459588996126321
qaly_proxy_lag1	2.9297939153053e-05	0.00220536661553921	0.00105048913400302
NV.AGR.TOTL.CD_isNA_rank	2.88390923835449e-05	0.000504571306346081	0.00124745584662859
EN.GHG.CH4.TR.MT.CE.AR5_rank	2.85662405639763e-05	2.55941966987143e-05	6.56555708751888e-05
EN.GHG.CH4.BU.MT.CE.AR5_rank	2.81256543494641e-05	3.22974386912347e-05	6.56555708751888e-05
SP.POP.3034.FE.5Y_delta1	2.80175341781779e-05	0.00101615054750252	0.00111614470487821
SP.POP.5559.FE.5Y_lag1	2.71829400929839e-05	0.00067032419925204	0.000393933425251133
SH.IMM.MEAS_rank	2.6744277280206e-05	0.000615174799222668	0.000459588996126321
FM.LBL.BMNY.GD.ZS_tend2	2.64325538108284e-05	0.000799209261199137	0.000722211279627076
TX.VAL.MRCH.R4.ZS_delta1	2.62751418843996e-05	0.000254418502897933	0.000656555708751888
EN.GHG.CH4.PI.MT.CE.AR5_delta1	2.58315388142477e-05	0.000179159376891	0.000131311141750378
FP.CPI.TOTL.ZG	2.58117989865806e-05	0.000360146910689051	0.000590900137876699
DC.DAC.JPNL.CD_lag1	2.57575690661641e-05	0.000114564499508531	0.000393933425251133
BX.GSR.FCTY.CD	2.5286254977691e-05	0.000267824986882974	0.000393933425251133
SP.POP.5559.FE.5Y	2.50460332772353e-05	0.000642901845646275	0.000393933425251133
SP.POP.6569.MA.5Y_delta1	2.45754952852214e-05	0.000464961240026642	0.000459588996126321
SE.PRM.ENRL	2.44194313928682e-05	0.000302255275299102	0.000656555708751888
FM.AST.NFRG.CN_isNA_rank	2.394393129014e-05	0.000145033781292714	0.000393933425251133
BX.GRT.EXTA.CD.WD	2.38993680028296e-05	0.000451554756041602	0.000393933425251133
NV.SRV.TOTL.CD_isNA_rank	2.38484764739053e-05	0.000365326688592362	0.000919177992252643
NY.ADJ.NNTY.PC.CD	2.33574427616258e-05	0.00604510550598203	0.00393933425251133
NY.GDP.PCAP.KD_lag1	2.30913254186168e-05	0.000244668332726995	0.000262622283500755
AG.LND.ARBL.HA.PC_tend2	2.29182404458447e-05	0.00046618001129801	0.000459588996126321
SP.DYN.LE00.MA.IN_delta1	2.28198684229299e-05	0.000806826581645183	0.000853522421377454
NY.ADJ.AEDU.GN.ZS_rank	2.20970569147218e-05	3.1688053055551e-05	0.000131311141750378
TX.VAL.AGRI.ZS.UN_lag1	2.2072521105019e-05	0.000126752212222204	0.000196966712625566
SP.POP.80UP.FE.5Y_delta1	2.17420102085999e-05	0.00114503560944962	0.000853522421377454
TM.VAL.MRCH.R4.ZS_delta1	2.16613837850986e-05	0.000149908866378184	0.000328277854375944
SP.POP.1014.FE.5Y_delta1	2.14750294108076e-05	0.000127361597857888	0.000328277854375944
SE.TER.ENRR_delta1	2.12553184984215e-05	0.00112553526910774	0.000984833563127831
BX.TRF.PWKR.CD.DT	2.12194391256751e-05	0.000133150761396883	0.000393933425251133
MS.MIL.MPRT.KD_max2	2.08878038219605e-05	0.000181596919433734	0.000262622283500755
NE.GDI.TOTL.ZS_isNA_rank	2.08662625998337e-05	0.000310786674198673	0.00052524456700151
DC.DAC.JPNL.CD_max2	2.06126650713787e-05	0.000145033781292714	0.000328277854375944
TM.VAL.MMTL.ZS.UN_delta1	2.04934196041078e-05	0.00108562050997046	0.0011818002757534
SP.DYN.CBRT.IN	2.02307647342295e-05	0.000158744958095597	0.000131311141750378
SP.POP.7579.MA.5Y_rank	2.01332307657419e-05	0.000317489916191194	0.000262622283500755
MS.MIL.MPRT.KD_lag1	1.98922954090795e-05	0.000422608938346627	0.000656555708751888
NE.CON.TOTL.KD.ZG_ratioavg2	1.94300132971161e-05	0.000119134891776158	0.000393933425251133
FI.RES.TOTL.CD_ratioavg2	1.90144898229109e-05	0.0003284588576335	0.000459588996126321
FI.RES.TOTL.CD_tend2	1.87457064153082e-05	0.000974102938640351	0.00105048913400302
FS.AST.CGOV.GD.ZS_min2	1.87071331643914e-05	0.000513712090881336	0.00052524456700151
NE.EXP.GNFS.CN_delta1	1.86949608876784e-05	0.000361060989142576	0.000459588996126321
NY.GDP.PCAP.CN_delta1	1.85317531853398e-05	0.000633151675475336	0.000459588996126321
TX.VAL.FOOD.ZS.UN_delta1	1.83767488370574e-05	0.000292809797946005	0.00052524456700151
EN.GHG.N2O.PI.MT.CE.AR5_ratioavg2	1.82620328735091e-05	0.0018046955600772	0.00170704484275491
NY.GDP.FCST.KD_isNA_rank	1.78008468467124e-05	0.000177331219983949	0.000590900137876699
SP.POP.1519.MA.5Y_delta1	1.77607758671858e-05	4.478984422275e-05	0.000131311141750378
FM.AST.NFRG.CN_ratiomax2	1.77231850027797e-05	0.000644425309735484	0.000328277854375944
DC.DAC.DEUL.CD_isNA_rank	1.75646624729386e-05	0.00184704786175721	0.00105048913400302
NV.IND.TOTL.CN_isNA_rank	1.74672242368097e-05	0.000285497170317801	0.000787866850502265
NY.GDS.TOTL.ZS_isNA_rank	1.72434848876939e-05	0.00017093267080927	0.00052524456700151
BX.PEF.TOTL.CD.WD_ratioavg2	1.66922454484349e-05	0.000340951263165015	0.000787866850502265
AG.YLD.CREL.KG_lag1	1.65747004002777e-05	0.000762036737422433	0.00052524456700151
NE.RSB.GNFS.CN_delta1	1.6024204412809e-05	0.000885132635830535	0.000984833563127831
SH.DYN.MORT.FE	1.59083141701507e-05	0.00013436953266825	6.56555708751888e-05
SP.POP.1014.MA.5Y	1.56191101752264e-05	0.000762036737422433	0.00052524456700151
SE.TER.ENRR	1.53093621973742e-05	0.00124649831779095	0.00151007813012934
NV.IND.MANF.ZS_delta1	1.52077691323015e-05	0.000731872148456091	0.00144442255925415
NE.EXP.GNFS.ZS_rank	1.50987641141883e-05	1.52346408920918e-05	6.56555708751888e-05
BM.TRF.PWKR.CD.DT_rank	1.50326863611338e-05	4.478984422275e-05	0.000131311141750378
FM.AST.PRVT.GD.ZS_lag1	1.44586799502761e-05	5.51494000293724e-05	6.56555708751888e-05
NE.GDI.FTOT.ZS	1.44237193643996e-05	0.00108257358179204	0.00131311141750378
BM.GSR.MRCH.CD_tend2	1.4339821601981e-05	0.000412858768175688	0.000328277854375944
BX.PEF.TOTL.CD.WD_avg2	1.43386426685875e-05	0.00284065114073944	0.0017727004136301
TX.VAL.TRVL.ZS.WT	1.43016178725625e-05	0.000526509189230693	0.000590900137876699
MS.MIL.XPND.CD_lag1	1.41359156138187e-05	0.000233090005649005	0.000262622283500755
SE.SEC.ENRL.GC.FE.ZS_delta1	1.40704303045784e-05	0.000453382912948653	0.000722211279627076
BM.GSR.NFSV.CD_lag1	1.39493913464544e-05	4.32663801335408e-05	0.000131311141750378
TM.VAL.TRAN.ZS.WT_isNA_rank	1.39294736986028e-05	0.000123705284043786	0.000328277854375944
SP.POP.6569.MA.5Y_lag1	1.38885662623794e-05	2.83364320592908e-05	6.56555708751888e-05
MS.MIL.MPRT.KD_avg2	1.37437762911407e-05	0.000528946731773428	0.000590900137876699
TX.VAL.MANF.ZS.UN_delta1	1.37402577478625e-05	0.000386959878659132	0.00052524456700151
SP.POP.2529.FE.5Y_delta1	1.36231337037407e-05	0.00104753390774023	0.000984833563127831
NV.AGR.TOTL.KD.ZG_delta1	1.35454243534487e-05	0.0019220022949463	0.00190401155538047
SP.POP.3034.FE.5Y_lag1	1.33274220255309e-05	0.000196526867507985	0.000262622283500755
SP.POP.5054.MA.5Y_lag1	1.31369042566901e-05	0.00142230607368569	0.000722211279627076
NY.GDP.TOTL.RT.ZS_isNA_rank	1.31343032456666e-05	0.000419257317350367	0.000984833563127831
TX.VAL.FUEL.ZS.UN_isNA_rank	1.29844419863642e-05	0.00186014965292441	0.00124745584662859
IS.AIR.PSGR_ratioavg2	1.27753016127287e-05	0.000977454559636611	0.00105048913400302
NE.EXP.GNFS.ZS_isNA_rank	1.26170153829799e-05	0.000362279760413943	0.000787866850502265
AG.LND.ARBL.HA.PC_min2	1.2572362101016e-05	0.000177331219983949	0.000328277854375944
NE.TRD.GNFS.ZS_lag1	1.25605964622565e-05	0.000231871234377638	0.000328277854375944
BX.GSR.CMCP.ZS_max2	1.22384776102234e-05	0.000182206305069418	0.000459588996126321
SP.POP.6569.FE.5Y_lag1	1.1978466075414e-05	0.00018251099788726	0.000196966712625566
